count,x,y,halt
377,34.37724071581721,15.344821517309311,0
378,34.410284590496026,15.441822119999435,0
379,34.44085951790626,15.540243898003238,0
380,34.469519306445285,15.639661441622806,0
381,34.49656897063066,15.739780481115885,0
382,34.52207462673415,15.840418775218184,0
383,34.54589076030194,15.94148196385126,0
384,34.56770579239724,16.04293883330235,0
385,34.58711572363165,16.14479631394011,0
386,34.60373367773932,16.247073553292918,0
387,34.61732300885253,16.349777073424047,0
388,34.62790364700958,16.45288431482442,0
389,34.63575860776787,16.556344458141716,0
390,34.641341133526865,16.66009092490902,0
391,34.645157724416606,16.764055252798933,0
392,34.64767975702776,16.868176646544324,0
393,34.64929757941779,16.972406280714015,0
394,34.65030880435106,17.076707732402877,0
395,34.65092667471375,17.181055328979262,0
396,34.651296731148136,17.2854317722045,0
397,34.65151449127302,17.389825826241808,0
398,34.65164065425385,17.494230411672973,0
399,34.651712769625696,17.598641180349663,0
400,34.651753552357526,17.70305551800786,0
401,34.65177650408833,17.807471879014212,0
402,34.65178957158397,17.91188935795731,0
403,34.65179747230107,18.016307419686413,0
404,34.65180317231634,18.120725729026244,0
405,34.65180887370792,18.225144037726103,0
406,34.651816779186646,18.329562097241162,0
407,34.65182985700549,18.433979571384363,0
408,34.65185282929108,18.538395922834006,0
409,34.65189365198554,18.64281024191335,0
410,34.6519658442979,18.747220974823264,0
411,34.65209215445727,18.85162549184471,0
412,34.65231019445427,18.956019415814758,0
413,34.652680779839685,19.06039561326243,0
414,34.653299643375654,19.164742748468225,0
415,34.65431271993656,19.26904334024991,0
416,34.65593396786802,19.3732713841563,0
417,34.658462284536625,19.477389861933023,0
418,34.66229029708223,19.581348892878555,0
419,34.66789337152229,19.685085836704367,0
420,34.675784885571716,19.788529055223158,0
421,34.68642973292671,19.89160660058763,0
422,34.70013027213099,19.994258763432054,0
423,34.71693779129875,20.096448625090567,0
424,34.73666505734711,20.198160197596987,0
425,34.75900040135107,20.29937862349151,0
426,34.78364940258887,20.400061847841513,0
427,34.810451263642086,20.500112483347515,0
428,34.83945204228252,20.59935481317593,0
429,34.87093303168642,20.69752132259401,0
430,34.905390725557886,20.79425618752294,0
431,34.94345631989188,20.889147284004572,0
432,34.985741712724526,20.98179865407628,0
433,35.032620942823726,21.071944607340917,0
434,35.08400868899535,21.159578748346146,0
435,35.13925007451591,21.24503628473084,0
436,35.197185552609334,21.32897434215735,0
437,35.256330363446445,21.41226637001298,0
438,35.315078694781654,21.495866143094883,0
439,35.37189739150751,21.580671019471378,0
440,35.42551015527171,21.667394186136306,0
441,35.47505983766661,21.756465614230542,0
442,35.520199414561034,21.84800014395276,0
443,35.561076841474936,21.941839876773457,0
